6300,360,300,4800,49
7400,240,420,14000,66
6700,240,350,13100,50
7000,230,360,13000,51
8400,270,460,8700,48
6700,460,180,2400,34
7500,290,310,8950,55
9800,420,480,9850,34
7100,300,460,1500,66
7900,190,450,1500,45
7600,480,370,800,37
6300,220,430,4550,38
7500,270,310,17700,51
6900,230,400,7500,40
7200,320,470,5100,44
5900,230,300,12900,54
6000,670,70,1200,60
6400,250,320,5500,49
6400,330,310,5500,48
7100,340,150,1200,53
6800,280,400,22000,48
6900,270,400,14000,50
6800,260,560,11900,43
6800,290,560,11900,43
6700,240,410,9400,40
5900,300,230,4200,38
6800,530,350,3800,34
6500,280,280,8500,47
6600,280,280,8500,52
6800,280,400,22000,48
6800,280,360,8000,45
6600,150,340,5100,55
6400,290,440,3600,200
6400,300,450,3500,197
6400,290,440,3600,197
6800,260,240,7800,52
7100,320,240,13100,50
6800,260,240,7800,52
6800,270,260,16100,49
7100,320,240,13100,50
6900,540,320,13200,50
6800,260,340,13900,34
5800,280,350,2300,53
6400,210,500,11600,42
7000,160,320,8300,45
10200,440,880,6200,49
6800,570,290,2200,40
6100,400,310,900,48
5600,245,250,9700,32
6800,180,380,1400,38
7000,160,320,8300,45
6700,130,290,5300,51
6200,250,250,1400,30
5800,260,240,9200,44
7500,270,360,7000,36
5800,260,240,9200,44
5700,280,240,17500,44
7500,230,360,7000,36
7500,270,360,7000,36
7200,685,210,9500,70
6200,250,250,1400,30
6500,190,300,800,43
6300,495,220,1800,46
7100,240,410,17800,46
6400,170,320,2400,48
7100,250,320,10300,41
6400,170,320,2400,48
7100,240,410,17800,46
6800,640,80,9700,62
8300,280,400,7800,41
8200,270,390,7800,39
7200,230,380,14300,58
7200,230,380,14300,58
7200,230,380,14300,58
7200,230,380,14300,58
6800,520,320,13200,44
7000,260,590,1400,37
6200,250,210,15550,39
7300,320,230,13700,50
7700,310,260,7800,31
7100,210,370,2400,26
6800,240,340,2700,47
6900,400,560,11200,43
6100,180,360,2000,38
6800,210,270,2100,30
5800,200,270,1400,31
5600,190,260,1400,30
6100,410,140,10400,37
5900,210,280,4600,53
8500,260,210,16200,74
6900,400,560,11200,43
5800,240,440,3500,29
5800,240,390,1500,54
6700,260,390,1100,40
6300,350,300,5700,35
6300,350,300,5700,35
6400,230,390,1800,32
5800,360,380,900,37
6900,115,350,5400,48
6900,290,400,19450,43
6900,280,400,8200,36
7200,290,400,13600,45
6200,240,350,1200,38
6900,290,400,19450,43
6900,320,260,8300,53
5300,580,70,6900,43
5300,585,70,7100,44
5400,590,70,7000,45
6900,320,260,8300,53
5200,600,70,7000,44
5800,250,260,13100,51
6600,580,300,5100,57
7000,290,540,10700,46
6600,190,410,8900,46
6700,200,410,9100,44
7700,260,400,1100,42
6800,320,340,1200,44
7000,300,490,4700,36
7000,240,360,2800,34
6100,310,580,5000,39
6800,440,370,5100,47
6700,340,300,15600,54
7100,350,240,15400,55
7300,320,250,7200,56
6500,280,330,15700,53
7200,230,390,14200,58
7200,230,390,14200,58
7200,230,390,14200,58
7200,230,390,14200,58
5900,150,310,5800,41
7400,280,420,19800,66
6200,280,220,7300,41
9100,590,380,1600,66
6300,330,270,1200,46
8300,390,700,10600,45
7200,190,460,3800,41
7500,170,440,11300,46
6700,170,500,2100,43
6100,410,1,1600,63
8300,200,350,900,50
6100,410,1,1600,63
6000,290,210,1300,55
7300,410,240,6800,57
7300,410,240,6800,57
7200,430,240,6700,58
7300,400,240,6700,58
6200,330,270,4900,36
6200,310,260,4800,37
6100,360,270,2100,35
5000,550,140,8300,32
7800,250,410,3700,42
5700,360,210,6700,38
5800,340,210,6600,40
6800,280,600,1100,132
6800,250,340,4700,31
6600,240,350,7700,31
5900,300,470,7850,30
6100,125,250,3300,40
6000,100,240,1100,41
6600,240,350,7700,31
6800,250,340,4700,31
6800,280,440,9300,31
8300,410,510,2000,46
7500,270,310,5800,57
7900,260,410,15150,40
6400,340,230,6300,39
6500,280,350,15400,42
7200,210,410,1300,36
6400,320,350,4800,30
6800,240,340,4600,32
6300,230,300,1800,33
6500,280,340,9900,38
5600,260,260,5700,31
6300,230,300,1800,33
6300,230,330,1500,36
5800,270,270,12300,45
5900,260,400,1300,47
6600,180,350,1500,49
7400,200,430,7800,45
8000,240,360,1500,47
6400,260,420,9700,44
5400,310,470,3000,53
5400,290,470,3000,52
7100,145,330,4600,50
5600,340,100,1300,31
6700,190,410,15600,56
7800,180,460,13600,52
7600,170,450,11200,54
6300,120,360,2100,44
7300,330,400,6850,38
5500,335,300,2500,71
7300,330,400,6850,38
5800,400,420,4400,47
7300,220,370,14300,63
7300,220,370,14300,63
6100,360,330,1100,50
10000,200,390,1400,50
6900,240,340,4700,40
6400,240,320,14900,47
7100,365,140,1200,55
6800,150,300,5300,50
7300,220,370,14300,63
6800,160,400,2300,37
6000,260,320,3500,28
6000,180,270,1500,89
6900,330,210,1000,53
7700,290,480,2300,49
7100,390,350,12500,44
6900,330,210,1000,53
7700,290,480,2300,49
6600,905,190,800,48
7200,270,270,2400,48
5100,330,220,1600,27
5100,330,220,1600,27
6400,310,280,1500,37
7300,200,440,1400,45
5700,320,500,2600,49
6400,310,280,1500,37
7300,200,440,1400,45
7200,280,260,12500,46
7500,350,280,9600,51
7200,270,270,2400,48
6000,360,390,3200,27
5100,330,220,1600,27
5000,170,560,1500,26
6300,390,350,5900,40
6700,210,320,5400,47
7000,300,380,14900,32
7000,300,380,14900,32
6500,360,320,1100,31
6100,550,150,9800,31
7300,240,430,2000,21
6800,370,510,11800,44
6800,270,120,1300,40
8200,280,420,1800,31
6300,200,400,1500,37
5900,260,270,18200,48
6400,190,420,2900,32
6300,200,400,1500,37
6800,370,510,11800,44
6100,350,70,1400,69
7100,270,310,18200,46
6800,220,310,6300,35
6800,270,120,1300,40
5800,280,340,4000,31
6900,490,240,1200,49
6300,140,390,1200,44
8200,280,420,1800,31
7200,250,390,18950,38
7300,280,360,12700,40
7200,190,390,1200,36
7200,190,390,1200,36
7200,250,390,18950,38
7300,280,360,12700,40
7400,210,270,1200,41
6800,260,220,7700,47
7400,210,270,1200,41
7400,310,280,1600,50
7000,220,310,2700,30
7000,210,280,8700,45
7000,210,280,8600,45
7000,210,280,8600,45
6900,230,380,8300,47
7000,210,280,8700,45
7000,210,280,8600,45
6800,290,500,13300,53
7800,210,270,1200,51
7100,310,470,13600,56
6800,290,500,13300,53
6400,340,100,1100,48
7400,155,340,2300,45
7200,550,90,1500,108
7000,230,360,7100,28
6900,200,370,6200,27
6100,280,320,2500,42
6600,160,320,1400,35
7400,155,340,2300,45
6200,350,40,1200,60
6700,220,370,1600,28
6100,380,200,6600,33
6000,250,280,2200,26
6600,520,440,12200,48
6900,240,360,20800,31
7100,320,320,11000,38
5800,280,270,2600,54
6500,410,240,14000,48
6500,410,240,14000,48
6400,280,290,1600,52
7200,600,200,9900,70
6100,200,250,1200,38
5900,460,140,2700,42
6000,270,270,1600,46
6400,280,290,1600,52
6400,410,240,14000,48
6300,230,310,1500,22
7100,210,270,8600,56
6000,370,320,1000,53
6100,430,350,9100,59
7100,210,270,8600,56
7000,250,290,15200,47
5900,250,190,12400,47
6800,320,210,2200,44
7200,390,620,11000,47
6300,210,580,10000,81
7000,140,320,9000,39
6800,320,210,2200,44
7200,390,620,11000,47
7200,290,530,18150,47
8600,370,700,12150,39
6500,380,340,3400,36
6600,240,290,2000,23
7000,170,310,4800,34
5500,160,220,4500,30
7000,240,510,11000,29
7400,280,360,1100,28
7000,220,280,1500,37
7100,550,130,1700,73
6300,220,330,1700,41
6700,470,340,8900,43
5900,360,410,1300,47
5800,250,240,13300,44
6700,470,340,8900,43
6200,370,300,6600,346
6200,180,380,1500,28
6000,160,370,1500,25
6600,340,280,1300,35
7400,290,290,1600,45
7400,260,310,7600,47
7000,280,360,1000,35
7100,230,390,1600,32
7800,190,260,8900,39
6300,190,280,1800,22
6800,200,380,4700,40
5700,440,130,7000,25
7200,400,620,10800,41
6800,230,320,1600,26
5700,335,340,1000,40
7200,400,620,10800,41
7200,280,540,16700,45
6800,190,580,14200,38
6400,300,300,2250,38
6500,300,290,2250,37
7800,180,310,12200,53
7800,180,310,12200,53
7300,510,260,3300,90
6000,240,270,1900,48
5900,620,280,3500,39
6000,240,270,1900,48
6700,270,120,1300,41
7800,340,350,1800,42
7300,260,360,5200,40
7400,360,330,1400,25
7800,280,320,9000,36
6100,310,260,2200,51
6800,180,370,1600,55
7400,150,420,1700,45
5900,130,280,1900,50
7200,340,340,12600,48
7900,190,260,2100,39
7900,190,260,2100,39
6900,250,400,1300,38
5800,360,320,1700,33
5600,350,370,1000,38
5900,320,390,3300,114
7200,310,460,5000,40
6100,280,220,1800,34
5200,360,20,1600,31
5600,190,470,4500,30
6400,100,350,4900,48
6400,180,480,4000,186
7400,250,360,13200,67
7400,250,360,13200,67
7400,250,360,13200,67
7900,345,510,15300,47
7900,345,510,15300,47
7400,250,360,13200,67
6100,240,300,1500,45
6800,250,240,4550,53
6700,310,310,9900,40
7200,460,650,10400,50
5500,350,350,1100,45
6700,240,410,8700,36
6800,280,170,13900,47
6400,160,220,1400,40
6300,260,240,7200,39
7700,220,420,1900,52
6500,180,310,1700,44
7200,460,650,10400,50
7000,300,510,13600,50
9200,250,340,1200,26
7800,280,340,1600,28
7000,300,510,13600,50
7800,280,340,1600,28
9200,250,340,1200,26
8400,350,710,12200,46
6100,410,240,1600,49
5900,210,240,12100,44
7200,340,440,4200,47
6700,210,420,9100,49
5900,370,100,1600,57
7700,340,270,8800,63
7400,300,220,1400,46
6800,510,300,4200,66
7800,220,380,10300,59
7200,350,340,12400,51
6000,260,500,2200,48
6100,260,510,2200,50
6500,280,270,5200,40
7400,410,660,10800,51
6500,280,290,2700,38
6700,340,540,16300,47
7200,200,340,2700,32
7400,200,330,1900,35
8200,220,300,1800,47
8200,230,290,1800,47
7100,220,330,2800,33
6500,280,290,2700,38
6000,380,260,6000,34
7400,410,660,10800,51
5700,180,220,4200,42
7300,300,220,6400,56
7400,240,220,10700,42
6600,250,300,1600,46
7400,240,220,10700,42
7400,260,300,7900,49
6100,320,250,1700,34
6900,280,270,2100,36
7000,230,330,5800,40
7100,310,500,14500,59
7300,200,370,1200,37
6900,410,330,10100,43
6400,450,70,1100,30
6400,475,60,1000,30
6300,270,380,900,51
6900,410,330,10100,43
7000,290,370,4900,34
5900,270,290,11400,36
6900,190,400,1400,36
6700,300,350,1400,180
7200,240,400,1400,45
6400,450,70,1100,30
6400,475,60,1000,30
6300,260,490,1500,52
6300,260,490,1500,52
7300,250,290,7500,49
7300,250,290,7500,49
6100,280,250,17750,44
7400,370,350,5700,61
6500,360,280,3200,37
7400,240,400,4300,32
7500,230,680,11000,47
7500,210,680,10900,45
7500,210,680,10900,45
7500,230,680,11000,47
7800,320,330,2400,37
7800,260,270,1900,51
7700,240,270,1800,51
7400,190,300,1400,57
6500,460,410,16800,84
6500,260,430,8900,83
5300,320,120,6600,43
7200,240,340,1100,45
6000,360,60,1400,66
6200,240,290,13300,39
7600,560,120,10400,96
7000,320,240,6200,48
7000,320,240,6200,48
5800,310,330,1200,36
7000,230,420,18050,50
7000,230,420,18050,50
6900,240,330,4800,40
6000,290,200,12600,45
6100,170,280,4500,33
5900,140,250,4500,27
6200,170,280,4700,37
7400,280,250,11900,53
5600,350,140,5000,46
5800,335,140,5800,46
5600,235,290,1200,47
6100,280,250,12900,54
6300,210,330,13900,46
6400,240,280,11500,50
6400,240,290,11400,51
6300,260,250,7800,58
6500,330,720,1100,61
7400,105,340,12200,50
6000,320,120,5900,41
7100,260,340,14400,67
7100,260,340,14400,67
7100,260,340,14400,67
7100,260,340,14400,67
5900,240,260,12300,53
6500,210,370,2500,48
7700,270,350,5300,30
9000,270,350,4900,28
7300,340,210,3200,50
6600,270,250,3100,52
6800,290,160,1400,38
7100,280,260,1900,49
6800,250,340,14000,32
7000,570,100,8300,94
7100,280,260,1900,49
7100,170,380,7400,52
7800,280,220,1400,56
6800,220,370,1700,36
7100,170,380,7400,52
6100,140,250,1300,47
6400,240,500,11600,47
7800,420,260,9200,58
6600,280,360,1700,38
7100,320,340,14500,39
6700,310,300,2100,38
6400,320,500,10700,47
6100,280,250,6900,56
5900,290,250,12000,57
5800,320,380,4750,33
5800,320,380,4750,33
5700,320,380,4750,33
6700,280,140,1400,43
6800,340,690,1300,58
5900,250,250,11300,52
6400,270,320,4500,240
8100,460,310,1700,52
6200,360,260,13200,51
6800,220,350,5500,43
6800,670,300,13000,290
7200,280,300,10700,44
6700,170,370,2000,39
6900,200,340,1900,43
6100,360,160,6400,37
6000,360,160,6300,36
5900,370,140,6300,36
7600,290,580,17500,41
6300,340,280,14700,47
6700,190,340,1000,22
7500,310,510,14800,39
7500,310,510,14800,39
7400,310,480,14200,42
8400,400,700,13100,42
5900,340,220,2400,30
6600,380,180,1200,42
6400,330,280,1100,38
5600,250,260,3600,37
8600,270,460,6100,32
6200,310,210,6300,41
7200,180,450,4400,46
7700,200,440,13900,50
6200,470,210,1000,44
6100,250,240,12100,46
8200,270,430,1600,35
8200,270,430,1600,35
6400,310,390,7500,40
6000,390,260,2700,38
6200,210,270,1700,38
7700,420,310,9200,48
7000,270,410,18750,42
6200,210,270,1700,38
7400,290,500,1800,42
6600,290,440,9000,53
6000,300,440,1500,46
6900,310,340,1600,32
6600,330,310,1300,20
7800,300,400,1800,28
6400,390,210,1200,41
6400,240,310,2800,38
7000,210,340,8000,57
6400,160,310,5300,43
6000,330,270,800,185
6500,230,330,13800,42
6200,250,480,10000,44
8800,280,450,6000,22
6600,250,300,14400,52
6900,380,250,9800,40
6400,250,300,5500,38
6600,250,300,14400,52
6900,380,250,9800,40
7100,210,310,3800,21
6400,250,300,5500,38
6900,390,400,4600,22
5800,200,300,1500,31
7000,200,370,2000,30
5900,260,250,12500,34
7400,380,270,7500,41
7400,200,1660,2100,22
7000,210,340,8500,33
7200,290,400,7600,24
6900,180,380,8100,49
7300,300,420,7350,25
7200,290,400,7600,24
6900,200,500,10000,36
6700,200,420,14000,38
7000,210,340,8500,33
5900,350,470,2200,110
7100,280,440,1800,32
5800,250,280,11100,56
6800,220,370,15200,51
7100,140,400,1200,51
7100,130,400,1200,47
6900,180,380,8100,49
7000,200,380,8100,50
6800,240,490,19300,57
5000,440,40,18600,39
6300,300,280,5000,42
7200,270,420,1600,50
6700,500,630,13400,78
6800,200,360,1600,28
6700,110,340,8800,43
6700,110,340,8800,43
6800,120,310,5200,45
6600,160,570,1100,130
6600,210,600,1100,135
6100,270,300,16700,39
9100,270,450,10600,35
6400,225,480,2200,115
8300,140,450,1500,39
7200,230,190,13700,52
6900,220,370,15000,53
8100,170,440,14100,53
6000,395,1,1400,42
7800,290,220,9500,56
6900,220,370,15000,53
8100,170,440,14100,53
7200,230,190,13700,52
7600,300,270,10600,39
7700,340,280,11000,40
7700,340,280,11000,40
5800,340,160,7000,37
7600,300,270,10600,39
7700,340,280,11000,40
5900,240,300,2000,33
6400,460,80,4900,46
5900,240,300,2000,33
7400,320,270,1400,49
7200,310,260,7300,50
7800,420,230,8800,54
6900,240,330,12500,46
5400,180,240,4800,41
6000,180,310,1400,36
7800,270,580,11200,36
6000,280,490,6800,48
6800,390,350,11600,44
6600,210,310,11400,39
7300,320,340,6600,32
7800,270,580,11200,36
6400,310,260,13200,46
6200,290,260,13100,46
6000,390,170,12000,46
6200,300,260,13400,46
6000,280,490,6800,48
6000,410,50,1500,63
6400,350,280,1100,55
6500,260,320,16500,45
7900,350,240,15600,72
6200,300,170,2800,40
8400,180,420,5100,36
6600,560,220,8900,34
6200,300,170,2800,40
6600,560,220,8900,34
6600,360,290,1600,21
7300,655,200,10200,71
6800,180,210,5400,53
6700,190,230,6200,47
8400,180,420,5100,36
7000,210,370,7200,42
6800,250,380,8100,46
7400,240,360,2000,31
7100,160,360,10700,44
7100,160,360,1200,43
7300,205,310,1700,60
7400,170,400,5500,37
7300,300,340,2700,44
6900,250,340,1300,35
7300,205,310,1700,60
7500,420,340,4300,40
7300,250,360,2100,34
7300,250,360,2100,34
7300,250,360,2100,34
7500,340,350,6000,34
7600,330,350,6300,36
8700,230,320,13400,44
8700,230,320,13400,44
6900,190,350,1700,36
7300,210,290,1600,34
7300,210,290,1600,34
6600,220,370,15400,35
9200,340,270,1200,26
8700,230,320,13400,44
6000,200,240,1800,30
6900,190,350,1700,36
8200,380,490,13600,42
6900,180,360,1300,36
7700,340,580,11100,39
6900,180,360,1300,36
7400,200,350,2100,38
8200,380,490,13600,42
8200,400,480,13700,42
6700,220,390,10200,38
6600,300,300,4800,170
8100,270,350,1700,30
7300,250,420,14200,41
4800,340,1,6500,28
6200,280,330,1700,29
4800,330,1,6500,28
6100,270,330,2200,21
6900,180,360,1300,36
7800,180,460,12600,42
7300,280,420,14400,40
7300,240,290,1200,37
6000,450,650,9700,80
7700,340,580,11100,39
6300,260,210,4000,30
10300,170,470,1400,37
7700,150,290,1300,29
7100,210,320,2200,37
6900,360,340,4200,18
6000,280,340,1600,119
6200,160,540,1400,126
6900,120,360,2200,37
7100,210,320,2200,37
8800,360,440,1900,40
7400,260,430,6000,22
7400,260,430,6000,22
6800,230,290,12200,35
6100,340,270,2600,24
7300,260,310,1600,40
6500,300,320,2000,44
7300,260,310,1600,40
6500,300,320,2000,44
5000,310,1,6400,46
5800,260,180,1200,31
5900,260,300,1000,36
7000,310,290,1400,37
5800,260,180,1200,31
5600,190,390,1100,43
6800,180,280,8700,47
7000,290,260,1600,44
6600,260,290,1400,39
6800,180,280,8500,47
6600,200,380,7900,52
8000,290,290,13200,46
6100,280,350,12800,48
5900,310,300,7700,47
6900,210,280,2400,56
8400,190,420,1600,47
8300,270,450,1300,48
7100,250,390,2100,36
8000,230,370,9600,54
7500,240,310,13000,49
6300,330,200,5800,40
6200,330,190,5600,42
6300,340,190,5800,41
5800,290,50,800,38
8000,320,260,1200,50
5600,290,50,800,38
7400,130,390,4700,42
7700,300,320,1600,37
7000,240,340,1400,31
8600,180,400,1100,40
7000,110,320,4600,57
7700,320,620,10600,36
7700,320,620,10600,36
6500,260,270,12900,44
7900,280,410,2000,44
6300,270,230,2900,47
5400,595,100,2800,42
6700,250,330,2900,57
6500,250,350,12000,55
6100,360,580,15000,44
7700,170,520,5900,17
6400,260,430,12600,33
6500,260,280,12500,46
5900,290,330,7400,37
6200,280,430,13000,39
6100,270,440,6700,41
6400,430,320,1400,48
6100,360,580,15000,44
6200,350,290,7300,44
7700,240,290,15300,44
6200,340,280,7500,34
6300,270,460,11750,37
5400,415,190,1600,39
6900,480,360,3500,30
6500,180,330,8000,51
6700,150,290,5000,58
8200,345,1000,18200,47
8500,160,350,1600,39
6800,705,250,3200,48
7300,250,390,6400,34
7600,345,260,1900,43
7600,220,340,9700,35
6500,170,330,1400,28
8200,230,370,1300,42
7600,220,340,9700,35
7600,345,260,1900,43
7500,320,260,1800,42
6600,230,320,900,41
6600,200,320,1100,39
7300,240,340,15400,50
7300,240,340,15400,50
8000,420,360,5000,37
7300,240,340,15400,50
6100,190,250,4000,23
5900,260,210,12500,34
8300,230,430,3200,35
6500,340,280,1800,41
6800,220,350,17500,39
6500,80,330,1900,28
5500,420,90,1600,19
5100,420,10,1500,17
6000,270,190,1700,20
6800,220,350,17500,39
6500,80,330,1900,28
7100,130,380,1800,46
7600,300,250,4300,54
6600,130,300,4900,58
6500,140,330,7600,50
7700,280,330,6700,37
6000,200,710,1600,150
6000,190,710,1500,152
7700,280,330,6700,37
5100,390,210,1700,27
5700,360,340,4200,26
6900,190,330,1600,43
6000,410,210,1900,50
7400,280,300,5300,54
7400,300,300,5200,53
6900,190,330,1600,43
7700,280,390,8900,36
8600,160,380,3400,40
8200,260,440,1300,46
6500,250,270,15200,49
7000,240,180,1300,46
8600,180,360,1800,40
7800,270,340,1600,46
6000,260,340,1300,46
6100,240,270,9800,62
8000,240,300,17450,56
7600,210,600,2100,46
8000,190,360,1800,50
6400,280,410,6800,45
6400,280,430,7100,45
6900,240,390,1300,63
5800,360,260,3300,38
6600,180,280,3300,44
5800,360,260,3300,38
5100,520,60,2700,52
6600,220,370,1200,59
8300,150,390,1300,55
7600,160,440,1400,43
7700,160,410,1700,48
8300,160,480,1700,57
6200,250,470,11600,48
6100,160,270,12600,64
7600,390,220,2800,36
6800,370,470,11200,71
7600,160,440,1400,43
7100,180,420,1400,45
8300,140,260,1500,49
8600,200,420,1500,41
8600,200,420,1500,41
6800,190,320,7050,19
7600,190,380,10600,60
6800,340,740,2800,88
6200,150,460,1600,39
6600,140,440,1600,42
8000,550,170,8200,40
7000,240,350,1500,52
6300,600,440,11000,50
7100,200,410,2100,54
6200,340,290,7600,47
7100,300,360,6800,55
7100,300,360,6800,55
7900,640,460,10600,244
8800,170,380,1800,40
7500,170,370,1500,60
7100,470,240,6000,44
7100,150,340,5300,34
7500,170,340,1400,35
8200,680,300,2100,47
7700,275,300,1000,39
7300,490,320,5200,43
7500,330,480,19450,48
7200,210,370,1600,49
7300,150,400,2000,50
6500,190,100,1300,46
7000,310,520,1700,29
8300,400,380,1100,38
6100,370,360,4700,35
7300,240,340,7500,48
6900,210,810,1100,137
7600,290,420,1300,35
9400,290,550,2200,50
7000,310,520,1700,29
8600,260,410,2200,49
7500,210,340,1200,60
7200,510,240,10000,93
7500,210,340,1200,60
5300,300,200,1100,77
8000,260,360,2000,54
7000,210,280,7500,70
6700,260,260,4000,79
6700,260,260,4100,73
8100,260,370,1900,72
8300,220,380,14800,54
6400,300,510,5500,48
7500,190,340,2600,37
8800,330,440,6350,24
6900,200,360,1500,31
8000,370,320,1600,40
8300,220,380,14800,54
8200,290,330,9100,36
7700,340,300,8000,48
6200,550,450,12000,49
6400,400,190,3200,33
7500,280,330,7700,48
7800,260,440,1300,37
6500,260,340,16300,51
6300,340,290,6200,46
6800,150,330,4700,59
6300,270,250,5800,38
6300,270,250,5800,38
7400,200,370,16950,48
6300,230,210,5100,35
7300,310,690,10200,41
5200,240,450,3800,27
7000,240,320,1300,37
7400,200,370,16950,48
7000,170,330,4000,34
8300,210,580,17100,49
7200,210,350,14500,48
7100,210,400,1200,69
8400,170,310,6700,38
7400,240,310,8400,45
5300,240,330,1300,33
6500,280,260,8800,40
6300,230,210,5100,35
6500,290,250,10600,39
5800,290,210,2600,25
6300,270,250,5800,38
6300,170,420,2800,28
6300,160,400,1600,33
7900,290,390,6700,36
7300,310,690,10200,41
5500,320,450,4900,28
5200,240,450,3800,27
7200,370,150,2000,29
6100,290,270,1700,24
9200,220,400,2400,54
7200,370,150,2000,29
8000,180,370,1300,40
6500,220,340,12000,53
7400,180,400,1600,47
6500,520,170,1400,47
7000,150,380,2200,47
5900,415,130,1400,40
8100,450,340,8300,37
5800,415,130,1400,40
6400,500,160,12900,42
6700,105,320,12400,51
6000,400,300,1600,47
6600,250,390,1450,40
9800,360,450,1600,42
9600,230,400,1500,44
6300,550,450,13000,47
6500,115,290,1950,38
6400,125,290,5850,42
5700,100,270,1300,47
7900,250,290,5300,31
6900,200,280,1200,48
6900,230,340,4000,47
6800,390,310,14350,43
8700,220,420,2300,53
7400,410,340,4700,42
6700,250,340,12850,48
6000,260,420,5200,27
6100,310,370,8400,31
9200,280,460,3200,58
9000,310,490,6900,34
8500,160,330,1000,76
9300,340,490,7300,52
9200,280,460,3200,58
7200,240,300,1600,48
7200,250,320,1500,47
6800,320,180,7500,41
9100,270,320,1100,31
8900,340,320,1300,41
7000,170,370,5700,25
6700,250,230,7200,38
6900,320,170,7600,42
6800,320,180,7500,41
6100,600,1,1300,42
5300,395,70,1300,35
7900,160,300,4800,37
7600,330,360,2100,34
7800,300,290,16850,54
7800,300,290,16850,54
5700,260,270,4100,201
7800,300,290,16850,54
7500,140,340,1300,55
7800,300,290,16850,54
6600,250,410,7400,43
